  Time                  V(C6:2)               V(C7:1)              
  1.483826918030e-002  -1.700210064259e-001  -1.403881248498e-001  
  1.484139418030e-002  -1.679203610404e-001  -1.385688493078e-001  
  1.484764418030e-002  -1.635256955782e-001  -1.347678825930e-001  
  1.485220960999e-002  -1.601557676144e-001  -1.318562751900e-001  
  1.485694975281e-002  -1.565174786838e-001  -1.287143116000e-001  
  1.486643003845e-002  -1.488277706053e-001  -1.220747544125e-001  
  1.487893003845e-002  -1.378864571626e-001  -1.126207248305e-001  
  1.489143003845e-002  -1.260950278596e-001  -1.024151770473e-001  
  1.490393003845e-002  -1.135261807789e-001  -9.151171063903e-002  
  1.491372465515e-002  -1.031844641816e-001  -8.252120485424e-002  
  1.492424864197e-002  -9.163835942715e-002  -7.246412453483e-002  
  1.493674864197e-002  -7.740814293944e-002  -6.004357089651e-002  
  1.493831114197e-002  -7.559397591199e-002  -5.845819419411e-002  
  1.494143614197e-002  -7.194395969831e-002  -5.526732651084e-002  
  1.494768614197e-002  -6.456213781639e-002  -4.880975281751e-002  
  1.495227217102e-002  -5.908164665197e-002  -4.401200055990e-002  
  1.495703291321e-002  -5.334053715296e-002  -3.898321553534e-002  
  1.496655439758e-002  -4.172032632865e-002  -2.879726664750e-002  
  1.497905439758e-002  -2.624510645701e-002  -1.522031115200e-002  
  1.499155439758e-002  -1.060807677669e-002  -1.493918504946e-003  
  1.500405439758e-002  5.094355224513e-003  1.229093955010e-002  
  1.501367964172e-002  1.716918641257e-002  2.288738924708e-002  
  1.502412886047e-002  3.020520117319e-002  3.431933184813e-002  
  1.503662886047e-002  4.562391930182e-002  4.782396850649e-002  
  1.503819136047e-002  4.753341408623e-002  4.949476642931e-002  
  1.504131636047e-002  5.133847594738e-002  5.282291960474e-002  
  1.504756636047e-002  5.888776449682e-002  5.942055489261e-002  
  1.505212416077e-002  6.433647344688e-002  6.417732996868e-002  
  1.505686735535e-002  6.995072977814e-002  6.907365270891e-002  
  1.506635374451e-002  8.098793851331e-002  7.868269957214e-002  
  1.507885374451e-002  9.508599093056e-002  9.091732806131e-002  
  1.509135374451e-002  1.085978065944e-001  1.025918470332e-001  
  1.510385374451e-002  1.214400806682e-001  1.136271724305e-001  
  1.511365446472e-002  1.309893365957e-001  1.217850887425e-001  
  1.512418302917e-002  1.406935550885e-001  1.300222276750e-001  
  1.513668302917e-002  1.514124457910e-001  1.390418237879e-001  
  1.513824552917e-002  1.526879639992e-001  1.401084119095e-001  
  1.514137052917e-002  1.551947297456e-001  1.421997876537e-001  
  1.514762052917e-002  1.600278263305e-001  1.462123818369e-001  
  1.515216917419e-002  1.633905443906e-001  1.489868667774e-001  
  1.515689939880e-002  1.667459147771e-001  1.517388632688e-001  
  1.516635984802e-002  1.730119791865e-001  1.568254554847e-001  
  1.517885984802e-002  1.803507338150e-001  1.626649264467e-001  
  1.519135984802e-002  1.865775661970e-001  1.674668939423e-001  
  1.520385984802e-002  1.916540858399e-001  1.711977472999e-001  
  1.521367124939e-002  1.948123080394e-001  1.733607092844e-001  
  1.522420896912e-002  1.973797269789e-001  1.749218456867e-001  
  1.523670896912e-002  1.993030130259e-001  1.757419880825e-001  
  1.523827146912e-002  1.994571867755e-001  1.757654298014e-001  
  1.524139646912e-002  1.997078489716e-001  1.757595627621e-001  
  1.524764646912e-002  1.999781328781e-001  1.755369710407e-001  
  1.525219511414e-002  1.999809775231e-001  1.751983247808e-001  
  1.525691923523e-002  1.998110236212e-001  1.746894291919e-001  
  1.526636747742e-002  1.989433274053e-001  1.731937236659e-001  
  1.527886747742e-002  1.967191495117e-001  1.702439281822e-001  
  1.529136747742e-002  1.932821326456e-001  1.662077840979e-001  
  1.530386747742e-002  1.886534671589e-001  1.611102740439e-001  
  1.531368040466e-002  1.842031799661e-001  1.563879191819e-001  
  1.532421965027e-002  1.786443515860e-001  1.506329984360e-001  
  1.533671965027e-002  1.710383517150e-001  1.429282916793e-001  
  1.533828215027e-002  1.700124228324e-001  1.419004054792e-001  
  1.534140715027e-002  1.679115070741e-001  1.398026079726e-001  
  1.534765715027e-002  1.635163112096e-001  1.354420564662e-001  
  1.535220655823e-002  1.601580645684e-001  1.321330103408e-001  
  1.535692991638e-002  1.565329956580e-001  1.285806337917e-001  
  1.536637663269e-002  1.488725944901e-001  1.211327241198e-001  
  1.537887663269e-002  1.379350617385e-001  1.106152601339e-001  
  1.539137663269e-002  1.261471134633e-001  9.940881250598e-002  
  1.540387663269e-002  1.135814262853e-001  8.758770394589e-002  
  1.541373838806e-002  1.031696805978e-001  7.787922463226e-002  
  1.542431120300e-002  9.156847379622e-002  6.714569355289e-002  
  1.543681120300e-002  7.733564761042e-002  5.409137369173e-002  
  1.543837370300e-002  7.552118549712e-002  5.243582496517e-002  
  1.544149870300e-002  7.187060018657e-002  4.911079855044e-002  
  1.544774870300e-002  6.448772516388e-002  4.240987145587e-002  
  1.545233625793e-002  5.900470201473e-002  3.745344219547e-002  
  1.545708860779e-002  5.327308105596e-002  3.229050675697e-002  
  1.546626371765e-002  4.207749983346e-002  2.225909795617e-002  
  1.547876371765e-002  2.660718292078e-002  8.513247902844e-003  
  1.549126371765e-002  1.097282387760e-002  -5.240561218031e-003  
  1.550376371765e-002  -4.729186273608e-003  -1.891121058112e-002  
  1.551371092224e-002  -1.720834922898e-002  -2.967041845018e-002  
  1.552435697937e-002  -3.048854462839e-002  -4.101303763559e-002  
  1.553685697937e-002  -4.590297660107e-002  -5.403278857784e-002  
  1.553841947937e-002  -4.781181398636e-002  -5.563369291896e-002  
  1.554154447937e-002  -5.161548061693e-002  -5.881602199534e-002  
  1.554779447937e-002  -5.916165891256e-002  -6.509842423607e-002  
  1.555241789246e-002  -6.468585851964e-002  -6.967047629850e-002  
  1.555719694519e-002  -7.033859574713e-002  -7.432440561936e-002  
  1.556628202820e-002  -8.090552841328e-002  -8.295510992648e-002  
  1.557878202820e-002  -9.500669668095e-002  -9.432252994299e-002  
  1.559128202820e-002  -1.085221170706e-001  -1.050423081493e-001  
  1.560378202820e-002  -1.213684625213e-001  -1.150531118561e-001  
  1.561367277527e-002  -1.310067235948e-001  -1.224373761939e-001  
  1.562428068542e-002  -1.407807479419e-001  -1.298009847226e-001  
  1.563678068542e-002  -1.514925945041e-001  -1.377084726157e-001  
  1.563834318542e-002  -1.527671965253e-001  -1.386368223255e-001  
  1.564146818542e-002  -1.552721070770e-001  -1.404528532625e-001  
  1.564771818542e-002  -1.601014045079e-001  -1.439209549023e-001  
  1.565229353333e-002  -1.634806186140e-001  -1.463198712705e-001  
  1.565703825378e-002  -1.668422001404e-001  -1.486814848216e-001  
  1.566635221863e-002  -1.730071693003e-001  -1.529409672560e-001  
  1.567885221863e-002  -1.803465894600e-001  -1.578658977741e-001  
  1.569135221863e-002  -1.865741129244e-001  -1.618775625542e-001  
  1.570385221863e-002  -1.916513449404e-001  -1.649712965698e-001  
  1.571362699890e-002  -1.947997176208e-001  -1.667515214202e-001  
  1.572420744324e-002  -1.973794176013e-001  -1.680462279694e-001  
  1.573670744324e-002  -1.993028530743e-001  -1.687305908032e-001  
  1.573826994324e-002  -1.994570455905e-001  -1.687517776764e-001  
  1.574139494324e-002  -1.997077453588e-001  -1.687512605126e-001  
  1.574764494324e-002  -1.999781045149e-001  -1.685786672723e-001  
  1.575216307068e-002  -1.999815288272e-001  -1.683115187036e-001  
  1.575691084290e-002  -1.998114816898e-001  -1.679019439135e-001  
  1.576639418030e-002  -1.989398798068e-001  -1.666885216508e-001  
  1.577889418030e-002  -1.967130937134e-001  -1.642829044806e-001  
  1.579139418030e-002  -1.932735059836e-001  -1.609604119494e-001  
  1.580389418030e-002  -1.886423228194e-001  -1.567203000866e-001  
  1.581364607239e-002  -1.842199810382e-001  -1.527782973246e-001  
  1.582420668030e-002  -1.786516790861e-001  -1.478864487012e-001  
  1.583670668030e-002  -1.710467988746e-001  -1.412704388789e-001  
  1.583826918030e-002  -1.700210064259e-001  -1.403812807055e-001  
  1.584139418030e-002  -1.679203610404e-001  -1.385620143234e-001  
  1.584764418030e-002  -1.635256955782e-001  -1.347610660263e-001  
  1.585220960999e-002  -1.601557676144e-001  -1.318494721518e-001  
  1.585694975281e-002  -1.565174786838e-001  -1.287075226666e-001  
  1.586643003845e-002  -1.488277706053e-001  -1.220679938389e-001  
  1.587893003845e-002  -1.378864571626e-001  -1.126140018737e-001  
  1.589143003845e-002  -1.260950278596e-001  -1.024084918488e-001  
  1.590393003845e-002  -1.135261807789e-001  -9.150506323340e-002  
  1.591372465515e-002  -1.031844641816e-001  -8.251458702539e-002  
  1.592424864197e-002  -9.163835942716e-002  -7.245753840257e-002  
  1.593674864197e-002  -7.740814293946e-002  -6.003702224918e-002  
  1.593831114197e-002  -7.559397591201e-002  -5.845165021734e-002  
  1.594143614197e-002  -7.194395969832e-002  -5.526079186459e-002  
  1.594768614197e-002  -6.456213781640e-002  -4.880323678620e-002  
  1.595227217102e-002  -5.908164665199e-002  -4.400549814650e-002  
  1.595703291321e-002  -5.334053715298e-002  -3.897672721957e-002  
  1.596655439758e-002  -4.172032632867e-002  -2.879080640137e-002  
  1.597905439758e-002  -2.624510645704e-002  -1.521388748689e-002  
  1.599155439758e-002  -1.060807677671e-002  -1.487531099861e-003  
  1.600405439758e-002  5.094355224486e-003  1.229729102980e-002  
  1.601367964172e-002  1.716918641254e-002  2.289371329623e-002  
  1.602412886047e-002  3.020520117316e-002  3.432562635076e-002  
  1.603662886047e-002  4.562391930180e-002  4.783022798286e-002  
  1.603819136047e-002  4.753341408620e-002  4.950102155189e-002  
  1.604131636047e-002  5.133847594735e-002  5.282916603603e-002  
  1.604756636047e-002  5.888776449679e-002  5.942678400667e-002  
  1.605212416077e-002  6.433647344685e-002  6.418354650894e-002  
  1.605686735535e-002  6.995072977811e-002  6.907985621296e-002  
  1.606635374451e-002  8.098793851328e-002  7.868887715305e-002  
  1.607885374451e-002  9.508599093053e-002  9.092347178679e-002  
  1.609135374451e-002  1.085978065944e-001  1.025979572450e-001  
  1.610385374451e-002  1.214400806682e-001  1.136332494686e-001  
  1.611365446472e-002  1.309893365956e-001  1.217911400065e-001  
  1.612418302917e-002  1.406935550885e-001  1.300282514807e-001  
  1.613668302917e-002  1.514124457910e-001  1.390478153017e-001  
  1.613824552917e-002  1.526879639992e-001  1.401143994105e-001  
  1.614137052917e-002  1.551947297456e-001  1.422057671439e-001  
  1.614762052917e-002  1.600278263305e-001  1.462183453687e-001  
  1.615216917419e-002  1.633905443906e-001  1.489928187473e-001  
  1.615689939880e-002  1.667459147770e-001  1.517448032619e-001  
  1.616635984802e-002  1.730119791864e-001  1.568313716674e-001  
  1.617885984802e-002  1.803507338150e-001  1.626708114624e-001  
  1.619135984802e-002  1.865775661969e-001  1.674727481265e-001  
  1.620385984802e-002  1.916540858399e-001  1.712035709924e-001  
  1.621367124939e-002  1.948123080394e-001  1.733665092839e-001  
  1.622420896912e-002  1.973797269789e-001  1.749276204787e-001  
  1.623670896912e-002  1.993030130259e-001  1.757477332996e-001  
  1.623827146912e-002  1.994571867755e-001  1.757711713471e-001  
  1.624139646912e-002  1.997078489716e-001  1.757652969818e-001  
  1.624764646912e-002  1.999781328781e-001  1.755426906773e-001  
  1.625219511414e-002  1.999809775231e-001  1.752040338625e-001  
  1.625691923523e-002  1.998110236212e-001  1.746951273642e-001  
  1.626636747742e-002  1.989433274053e-001  1.731994001828e-001  
  1.627886747742e-002  1.967191495117e-001  1.702495763932e-001  
  1.629136747742e-002  1.932821326456e-001  1.662134044082e-001  
  1.630386747742e-002  1.886534671589e-001  1.611158668777e-001  
  1.631368040466e-002  1.842031799662e-001  1.563934907553e-001  
  1.632421965027e-002  1.786443515861e-001  1.506385474931e-001  
  1.633671965027e-002  1.710383517150e-001  1.429338144775e-001  
  1.633828215027e-002  1.700124228324e-001  1.419059250305e-001  
  1.634140715027e-002  1.679115070742e-001  1.398081210540e-001  
  1.634765715027e-002  1.635163112096e-001  1.354475567065e-001  
  1.635220655823e-002  1.601580645684e-001  1.321385013186e-001  
  1.635692991638e-002  1.565329956580e-001  1.285861152302e-001  
  1.636637663269e-002  1.488725944902e-001  1.211381867231e-001  
  1.637887663269e-002  1.379350617386e-001  1.106206983386e-001  
  1.639137663269e-002  1.261471134633e-001  9.941422694678e-002  
  1.640387663269e-002  1.135814262854e-001  8.759309530478e-002  
  1.641373838806e-002  1.031696805978e-001  7.788459829621e-002  
  1.642431120300e-002  9.156847379628e-002  6.715104878576e-002  
  1.643681120300e-002  7.733564761048e-002  5.409670790296e-002  
  1.643837370300e-002  7.552118549718e-002  5.244115661047e-002  
  1.644149870300e-002  7.187060018663e-002  4.911612510602e-002  
  1.644774870300e-002  6.448772516394e-002  4.241518800665e-002  
  1.645233625793e-002  5.900470201479e-002  3.745875155448e-002  
  1.645708860779e-002  5.327308105603e-002  3.229580880633e-002  
  1.646626371765e-002  4.207749983352e-002  2.226438631226e-002  
  1.647876371765e-002  2.660718292085e-002  8.518518542449e-003  
  1.649126371765e-002  1.097282387768e-002  -5.235307135706e-003  
  1.650376371765e-002  -4.729186273533e-003  -1.890597180866e-002  
  1.651371092224e-002  -1.720834922891e-002  -2.966519091014e-002  
  1.652435697937e-002  -3.048854462832e-002  -4.100782112908e-002  
  1.653685697937e-002  -4.590297660100e-002  -5.402758365751e-002  
  1.653841947937e-002  -4.781181398628e-002  -5.562848933942e-002  
  1.654154447937e-002  -5.161548061685e-002  -5.881082102459e-002  
  1.654779447937e-002  -5.916165891248e-002  -6.509322818782e-002  
  1.655241789246e-002  -6.468585851957e-002  -6.966528363605e-002  
  1.655719694519e-002  -7.033859574706e-002  -7.431921622532e-002  
  1.656628202820e-002  -8.090552841321e-002  -8.294992609484e-002  
  1.657878202820e-002  -9.500669668088e-002  -9.431735237055e-002  
  1.659128202820e-002  -1.085221170706e-001  -1.050371352656e-001  
  1.660378202820e-002  -1.213684625213e-001  -1.150479421950e-001  
  1.661367277527e-002  -1.310067235947e-001  -1.224322081655e-001  
  1.662428068542e-002  -1.407807479418e-001  -1.297958177111e-001  
  1.663678068542e-002  -1.514925945040e-001  -1.377033061290e-001  
  1.663834318542e-002  -1.527671965253e-001  -1.386316558738e-001  
  1.664146818542e-002  -1.552721070770e-001  -1.404476868717e-001  
  1.664771818542e-002  -1.601014045079e-001  -1.439157886286e-001  
  1.665229353333e-002  -1.634806186139e-001  -1.463147051140e-001  
  1.665703825378e-002  -1.668422001403e-001  -1.486763188526e-001  
  1.666635221863e-002  -1.730071693002e-001  -1.529358019924e-001  
  1.667885221863e-002  -1.803465894600e-001  -1.578607346229e-001  
  1.669135221863e-002  -1.865741129243e-001  -1.618724035599e-001  
  1.670385221863e-002  -1.916513449403e-001  -1.649661445713e-001  
  1.671362699890e-002  -1.947997176207e-001  -1.667463773423e-001  
  1.672420744324e-002  -1.973794176013e-001  -1.680410952827e-001  
  1.673670744324e-002  -1.993028530743e-001  -1.687254757431e-001  
  1.673826994324e-002  -1.994570455905e-001  -1.687466651539e-001  
  1.674139494324e-002  -1.997077453588e-001  -1.687461532929e-001  
  1.674764494324e-002  -1.999781045149e-001  -1.685735715770e-001  
  1.675216307068e-002  -1.999815288272e-001  -1.683064321026e-001  
  1.675691084290e-002  -1.998114816898e-001  -1.678968675582e-001  
  1.676639418030e-002  -1.989398798068e-001  -1.666834678348e-001  
  1.677889418030e-002  -1.967130937135e-001  -1.642778844122e-001  
  1.679139418030e-002  -1.932735059836e-001  -1.609554297858e-001  
  1.680389418030e-002  -1.886423228195e-001  -1.567153593835e-001  
  1.681364607239e-002  -1.842199810383e-001  -1.527733909690e-001  
  1.682420668030e-002  -1.786516790861e-001  -1.478815810699e-001  
  1.683670668030e-002  -1.710467988747e-001  -1.412656185223e-001  
  1.683826918030e-002  -1.700210064259e-001  -1.403764663345e-001  
  1.684139418030e-002  -1.679203610404e-001  -1.385572119595e-001  
  1.684764418030e-002  -1.635256955783e-001  -1.347562877854e-001  
  1.685220960999e-002  -1.601557676145e-001  -1.318447115863e-001  
  1.685694975281e-002  -1.565174786838e-001  -1.287027804672e-001  
  1.686643003845e-002  -1.488277706053e-001  -1.220632883020e-001  
  1.687893003845e-002  -1.378864571626e-001  -1.126093442443e-001  
  1.689143003845e-002  -1.260950278596e-001  -1.024038812856e-001  
  1.690393003845e-002  -1.135261807790e-001  -9.150049861235e-002  
  1.691372465515e-002  -1.031844641817e-001  -8.251005748759e-002  
  1.692424864197e-002  -9.163835942724e-002  -7.245304558775e-002  
  1.693674864197e-002  -7.740814293953e-002  -6.003257168635e-002  
  1.693831114197e-002  -7.559397591208e-002  -5.844720483063e-002  
  1.694143614197e-002  -7.194395969840e-002  -5.525635675744e-002  
  1.694768614197e-002  -6.456213781648e-002  -4.879882195324e-002  
  1.695227217102e-002  -5.908164665207e-002  -4.400109794815e-002  
  1.695703291321e-002  -5.334053715306e-002  -3.897234199989e-002  
  1.696655439758e-002  -4.172032632875e-002  -2.878645049595e-002  
  1.697905439758e-002  -2.624510645712e-002  -1.520956879085e-002  
  1.699155439758e-002  -1.060807677679e-002  -1.483248213994e-003  
  1.700405439758e-002  5.094355224405e-003  1.230153943658e-002  
  1.701367964172e-002  1.716918641246e-002  2.289793601619e-002  
  1.702412886047e-002  3.020520117308e-002  3.432982199458e-002  
  1.703662886047e-002  4.562391930171e-002  4.783439228655e-002  
  1.703819136047e-002  4.753341408612e-002  4.950518201541e-002  
  1.704131636047e-002  5.133847594727e-002  5.283331886916e-002  
  1.704756636047e-002  5.888776449671e-002  5.943092177614e-002  
  1.705212416077e-002  6.433647344677e-002  6.418767345482e-002  
  1.705686735535e-002  6.995072977804e-002  6.908397203612e-002  
  1.706635374451e-002  8.098793851320e-002  7.869297114931e-002  
  1.707885374451e-002  9.508599093046e-002  9.092753783895e-002  
  1.709135374451e-002  1.085978065943e-001  1.026019962311e-001  
  1.710385374451e-002  1.214400806681e-001  1.136372622197e-001  
  1.711365446472e-002  1.309893365956e-001  1.217951327388e-001  
  1.712418302917e-002  1.406935550884e-001  1.300322232243e-001  
  1.713668302917e-002  1.514124457909e-001  1.390517627911e-001  
  1.713824552917e-002  1.526879639991e-001  1.401183439173e-001  
  1.714137052917e-002  1.551947297455e-001  1.422097057178e-001  
  1.714762052917e-002  1.600278263304e-001  1.462222722041e-001  
  1.715216917419e-002  1.633905443906e-001  1.489967371447e-001  
  1.715689939880e-002  1.667459147770e-001  1.517487129767e-001  
  1.716635984802e-002  1.730119791864e-001  1.568352642939e-001  
  1.717885984802e-002  1.803507338150e-001  1.626746820648e-001  
  1.719135984802e-002  1.865775661969e-001  1.674765973186e-001  
  1.720385984802e-002  1.916540858399e-001  1.712073993766e-001  
  1.721367124939e-002  1.948123080394e-001  1.733703217499e-001  
  1.722420896912e-002  1.973797269788e-001  1.749314162512e-001  
  1.723670896912e-002  1.993030130259e-001  1.757515098084e-001  
  1.723827146912e-002  1.994571867755e-001  1.757749454889e-001  
  1.724139646912e-002  1.997078489716e-001  1.757690664173e-001  
  1.724764646912e-002  1.999781328781e-001  1.755464508102e-001  
  1.725219511414e-002  1.999809775231e-001  1.752077873178e-001  
  1.725691923523e-002  1.998110236212e-001  1.746988739672e-001  
  1.726636747742e-002  1.989433274053e-001  1.732031333360e-001  
  1.727886747742e-002  1.967191495117e-001  1.702532922831e-001  
  1.729136747742e-002  1.932821326456e-001  1.662171036522e-001  
  1.730386747742e-002  1.886534671590e-001  1.611195501148e-001  
  1.731368040466e-002  1.842031799662e-001  1.563971618885e-001  
  1.732421965027e-002  1.786443515861e-001  1.506422060975e-001  
  1.733671965027e-002  1.710383517150e-001  1.429374588803e-001  
  1.733828215027e-002  1.700124228324e-001  1.419095677101e-001  
  1.734140715027e-002  1.679115070742e-001  1.398117603226e-001  
  1.734765715027e-002  1.635163112097e-001  1.354511892976e-001  
  1.735220655823e-002  1.601580645684e-001  1.321421291727e-001  
  1.735692991638e-002  1.565329956580e-001  1.285897382792e-001  
  1.736637663269e-002  1.488725944902e-001  1.211418005176e-001  
  1.737887663269e-002  1.379350617386e-001  1.106243006512e-001  
  1.739137663269e-002  1.261471134634e-001  9.941781870151e-002  
  1.740387663269e-002  1.135814262854e-001  8.759667749350e-002  
  1.741373838806e-002  1.031696805979e-001  7.788817368721e-002  
  1.742431120300e-002  9.156847379635e-002  6.715461767363e-002  
  1.743681120300e-002  7.733564761055e-002  5.410027022021e-002  
  1.743837370300e-002  7.552118549725e-002  5.244471819593e-002  
  1.744149870300e-002  7.187060018670e-002  4.911968528997e-002  
  1.744774870300e-002  6.448772516402e-002  4.241874564064e-002  
  1.745233625793e-002  5.900470201487e-002  3.746230753762e-002  
  1.745708860779e-002  5.327308105611e-002  3.229936328322e-002  
  1.746626371765e-002  4.207749983361e-002  2.226793848962e-002  
  1.747876371765e-002  2.660718292093e-002  8.522068949538e-003  
  1.749126371765e-002  1.097282387776e-002  -5.231756818981e-003  
  1.750376371765e-002  -4.729186273452e-003  -1.890241977873e-002  
  1.751371092224e-002  -1.720834922883e-002  -2.966163614621e-002  
  1.752435697937e-002  -3.048854462824e-002  -4.100426201993e-002  
  1.753685697937e-002  -4.590297660091e-002  -5.402401749045e-002  
  1.753841947937e-002  -4.781181398621e-002  -5.562492213736e-002  
  1.754154447937e-002  -5.161548061678e-002  -5.880725164902e-002  
  1.754779447937e-002  -5.916165891240e-002  -6.508965404823e-002  
  1.755241789246e-002  -6.468585851949e-002  -6.966170561241e-002  
  1.755719694519e-002  -7.033859574698e-002  -7.431563386282e-002  
  1.756628355408e-002  -8.090728199062e-002  -8.294775914077e-002  
  1.757878355408e-002  -9.500838399341e-002  -9.431509573747e-002  
  1.759128355408e-002  -1.085237277154e-001  -1.050347790662e-001  
  1.760378355408e-002  -1.213699865682e-001  -1.150454775978e-001  
  1.761367430115e-002  -1.310081724330e-001  -1.224296523808e-001  
  1.762428068542e-002  -1.407807479418e-001  -1.297921429646e-001  
  1.763678068542e-002  -1.514925945040e-001  -1.376996098667e-001  
  1.763834318542e-002  -1.527671965252e-001  -1.386279569119e-001  
  1.764146818542e-002  -1.552721070769e-001  -1.404439825223e-001  
  1.764771818542e-002  -1.601014045078e-001  -1.439120736010e-001  
  1.765229353333e-002  -1.634806186139e-001  -1.463109824088e-001  
  1.765703825378e-002  -1.668422001403e-001  -1.486725883703e-001  
  1.766635221863e-002  -1.730071693002e-001  -1.529320570173e-001  
  1.767885221863e-002  -1.803465894599e-001  -1.578569725305e-001  
  1.769135221863e-002  -1.865741129243e-001  -1.618686281165e-001  
  1.770385221863e-002  -1.916513449403e-001  -1.649623607471e-001  
  1.771362699890e-002  -1.947997176207e-001  -1.667425911241e-001  
  1.772420744324e-002  -1.973794176013e-001  -1.680373111534e-001  
  1.773670744324e-002  -1.993028530743e-001  -1.687217008854e-001  
  1.773826994324e-002  -1.994570455905e-001  -1.687428919947e-001  
  1.774139494324e-002  -1.997077453588e-001  -1.687423838945e-001  
  1.774764494324e-002  -1.999781045149e-001  -1.685698111644e-001  
  1.775216307068e-002  -1.999815288272e-001  -1.683026793955e-001  
  1.775691084290e-002  -1.998114816898e-001  -1.678931240339e-001  
  1.776639418030e-002  -1.989398798068e-001  -1.666797458956e-001  
  1.777889418030e-002  -1.967130937135e-001  -1.642741971715e-001  
  1.779139418030e-002  -1.932735059837e-001  -1.609517835829e-001  
  1.780389418030e-002  -1.886423228195e-001  -1.567117595444e-001  
  1.781364607239e-002  -1.842199810383e-001  -1.527698302371e-001  
  1.782420668030e-002  -1.786516790861e-001  -1.478780648699e-001  
  1.783670668030e-002  -1.710467988747e-001  -1.412621569971e-001  
  1.783826918030e-002  -1.700210064260e-001  -1.403730117415e-001  
  1.784139418030e-002  -1.679203610405e-001  -1.385537712728e-001  
  1.784764418030e-002  -1.635256955783e-001  -1.347528750273e-001  
  1.785220960999e-002  -1.601557676145e-001  -1.318413192694e-001  
  1.785694975281e-002  -1.565174786839e-001  -1.286994093589e-001  
  1.786643003845e-002  -1.488277706054e-001  -1.220599593938e-001  
  1.787893003845e-002  -1.378864571627e-001  -1.126060701059e-001  
  1.789143003845e-002  -1.260950278597e-001  -1.024006604186e-001  
  1.790393003845e-002  -1.135261807791e-001  -9.149732911815e-002  
  1.791372465515e-002  -1.031844641818e-001  -8.250692674447e-002  
  1.792424864197e-002  -9.163835942731e-002  -7.244995491358e-002  
  1.793674864197e-002  -7.740814293961e-002  -6.002952643410e-002  
  1.793831114197e-002  -7.559397591216e-002  -5.844416509029e-002  
  1.794143614197e-002  -7.194395969848e-002  -5.525332792704e-002  
  1.794768614197e-002  -6.456213781656e-002  -4.879581449797e-002  
  1.795227217102e-002  -5.908164665215e-002  -4.399810580110e-002  
  1.795703291321e-002  -5.334053715314e-002  -3.896936541407e-002  
  1.796655439758e-002  -4.172032632883e-002  -2.878350404411e-002  
  1.797905439758e-002  -2.624510645720e-002  -1.520665995226e-002  
  1.799155439758e-002  -1.060807677688e-002  -1.480374868881e-003  
  1.800405439758e-002  5.094355224318e-003  1.230437928526e-002  
  1.801367964172e-002  1.716918641237e-002  2.290075135580e-002  
  1.802412886047e-002  3.020520117299e-002  3.433261192233e-002  
  1.803662886047e-002  4.562391930163e-002  4.783715335366e-002  
  1.803819136047e-002  4.753341408604e-002  4.950793958762e-002  
  1.804131636047e-002  5.133847594719e-002  5.283606952399e-002  
  1.804756636047e-002  5.888776449663e-002  5.943365888125e-002  
  1.805212416077e-002  6.433647344669e-002  6.419040091168e-002  
  1.805686735535e-002  6.995072977796e-002  6.908668965514e-002  
  1.806635374451e-002  8.098793851312e-002  7.869566969100e-002  
  1.807885374451e-002  9.508599093038e-002  9.093021240276e-002  
  1.809135374451e-002  1.085978065943e-001  1.026046480534e-001  
  1.810385374451e-002  1.214400806680e-001  1.136398924596e-001  
  1.811365446472e-002  1.309893365955e-001  1.217977468186e-001  
  1.812418302917e-002  1.406935550883e-001  1.300348206518e-001  
  1.813668302917e-002  1.514124457909e-001  1.390543413514e-001  
  1.813824552917e-002  1.526879639991e-001  1.401209201858e-001  
  1.814137052917e-002  1.551947297455e-001  1.422122774456e-001  
  1.814762052917e-002  1.600278263304e-001  1.462248350211e-001  
  1.815216917419e-002  1.633905443905e-001  1.489992936167e-001  
  1.815689939880e-002  1.667459147769e-001  1.517512629733e-001  
  1.816635984802e-002  1.730119791863e-001  1.568378017062e-001  
  1.817885984802e-002  1.803507338150e-001  1.626772035781e-001  
  1.819135984802e-002  1.865775661969e-001  1.674791037327e-001  
  1.820385984802e-002  1.916540858399e-001  1.712098914690e-001  
  1.821367124939e-002  1.948123080394e-001  1.733728031315e-001  
  1.822420896912e-002  1.973797269788e-001  1.749338866415e-001  
  1.823670896912e-002  1.993030130259e-001  1.757539678401e-001  
  1.823827146912e-002  1.994571867755e-001  1.757774020275e-001  
  1.824139646912e-002  1.997078489716e-001  1.757715200036e-001  
  1.824764646912e-002  1.999781328781e-001  1.755488986301e-001  
  1.825219511414e-002  1.999809775231e-001  1.752102310564e-001  
  1.825691923523e-002  1.998110236212e-001  1.747013135700e-001  
  1.826636747742e-002  1.989433274053e-001  1.732055649834e-001  
  1.827886747742e-002  1.967191495117e-001  1.702557140611e-001  
  1.829136747742e-002  1.932821326457e-001  1.662195163196e-001  
  1.830386747742e-002  1.886534671590e-001  1.611219544540e-001  
  1.831368040466e-002  1.842031799662e-001  1.563995602535e-001  
  1.832421965027e-002  1.786443515861e-001  1.506445986195e-001  
  1.833671965027e-002  1.710383517151e-001  1.429398452719e-001  
  1.833828215027e-002  1.700124228325e-001  1.419119533984e-001  
  1.834140715027e-002  1.679115070743e-001  1.398141446472e-001  
  1.834765715027e-002  1.635163112097e-001  1.354535710704e-001  
  1.835220655823e-002  1.601580645685e-001  1.321445092377e-001  
